draftYear,overall,round,pickInRound,playerId,name,position,team,teamId,country
2018,202,7,16,8481007,Shamil Shmakov,G,COL,21,RUS
2018,203,7,17,8481052,Eetu Pakkila,LW,NJD,1,FIN
2018,204,7,18,8480441,Trey Fix-Wolansky,RW,CBJ,29,CAN
2018,205,7,19,8481053,Marcus Westfalt,C,PHI,4,SWE
2018,206,7,20,8481008,Radim Salda,D,TBL,14,CZE
2018,207,7,21,8481009,Santtu Kinnunen,D,FLA,13,FIN
2018,208,7,22,8481010,Jordan Kooy,G,VGK,54,CAN
2018,209,7,23,8481011,Zachary Bouthillier,G,TOR,10,CAN
2018,210,7,24,8481012,Sam Hentges,C,MIN,30,USA
2018,211,7,25,8481054,Semyon Kizimov,RW,TOR,10,RUS
2018,212,7,26,8481082,Pavel Shen,C,BOS,6,RUS
2018,213,7,27,8481055,Milan Kloucek,G,NSH,18,CZE
2018,214,7,28,8481083,Ty Taylor,G,TBL,14,CAN
2018,215,7,29,8481084,Austin Wong,C,WPG,52,CAN
2018,216,7,30,8481085,Riley Hughes,RW,NYR,3,USA
2018,217,7,31,8480812,Eric Florchuk,C,WSH,15,CAN
