GEO,Generation status (4),"Highest certificate, diploma or degree (16)",Age (15B),Gender (3),Income statistics (17),Arab[7],Black[5],Chinese[4],Filipino[6],Japanese[12],Korean[11],Latin American[8],Multiple visible minorities[14],Not a visible minority[15],South Asian[3],Southeast Asian[9],Total - Visible minority[1],Total visible minority population[2],"Visible minority, n.i.e.[13]",West Asian[10]
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Total - Income statistics,62060.0,102085.0,221770.0,76940.0,7435.0,30820.0,48235.0,30785.0,1151590.0,448110.0,26425.0,2278090.0,1126505.0,16190.0,55640.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median total income ($),46800.0,56000.0,65000.0,50800.0,59200.0,48800.0,52000.0,59200.0,76500.0,52000.0,55600.0,65500.0,54000.0,61200.0,44400.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average total income ($),64000.0,65200.0,77900.0,58600.0,81100.0,64000.0,65300.0,73900.0,95800.0,67200.0,67400.0,82300.0,68300.0,73600.0,60800.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median after-tax income ($),43200.0,50000.0,56000.0,45200.0,51600.0,44400.0,46000.0,51600.0,64500.0,46400.0,48400.0,56400.0,48000.0,53200.0,40800.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median employment income ($),47600.0,52400.0,66500.0,46800.0,59600.0,51200.0,50400.0,59600.0,75000.0,50800.0,54000.0,65000.0,53600.0,60800.0,40800.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average employment income ($),62250.0,59600.0,76700.0,53500.0,78900.0,63150.0,61900.0,70600.0,90600.0,64300.0,63850.0,78500.0,65200.0,70400.0,56000.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,"Median wages, salaries and commissions ($)",52800.0,54400.0,70500.0,48000.0,61600.0,54400.0,53200.0,62000.0,76500.0,53600.0,56000.0,67000.0,56400.0,63200.0,48400.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Total - Income statistics,61030.0,100770.0,220106.0,75768.0,7097.0,30145.0,47287.0,30110.0,1148092.0,445723.0,25741.0,2273064.0,1122459.0,15798.0,54701.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median total income ($),45855.0,55430.0,64576.0,50368.0,56348.0,47830.0,51161.0,57611.0,76292.0,51709.0,54062.0,65358.0,53829.0,59744.0,43447.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average total income ($),62762.0,64634.0,77232.0,57883.0,77067.0,62867.0,64127.0,71252.0,95413.0,66699.0,65587.0,82021.0,68011.0,71359.0,59395.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median after-tax income ($),42589.0,49523.0,55605.0,44888.0,49095.0,43398.0,45307.0,50195.0,64344.0,46190.0,47553.0,56288.0,47894.0,52059.0,40034.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median employment income ($),46410.0,51577.0,66011.0,46181.0,57400.0,49581.0,49341.0,58082.0,74794.0,50409.0,52146.0,64868.0,53390.0,58824.0,39333.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average employment income ($),60773.0,58956.0,76105.0,52718.0,74785.0,61714.0,60637.0,68196.0,90184.0,63762.0,61813.0,78213.0,64892.0,68058.0,54391.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,"Median wages, salaries and commissions ($)",51466.0,53748.0,70084.0,47446.0,58341.0,52832.0,52116.0,60584.0,76229.0,53205.0,54187.0,66841.0,56184.0,61387.0,46995.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Total - Income statistics,63108.0,103418.0,223447.0,78131.0,7789.0,31510.0,49202.0,31475.0,1155099.0,450510.0,27127.0,2283127.0,1130566.0,16592.0,56595.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median total income ($),47745.0,56570.0,65424.0,51232.0,62052.0,49770.0,52839.0,60789.0,76708.0,52291.0,57138.0,65642.0,54171.0,62656.0,45353.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average total income ($),65238.0,65766.0,78568.0,59317.0,85133.0,65133.0,66473.0,76548.0,96187.0,67701.0,69213.0,82579.0,68589.0,75841.0,62205.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median after-tax income ($),43811.0,50477.0,56395.0,45512.0,54105.0,45402.0,46693.0,53005.0,64656.0,46610.0,49247.0,56512.0,48106.0,54341.0,41566.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median employment income ($),48790.0,53223.0,66989.0,47419.0,61800.0,52819.0,51459.0,61118.0,75206.0,51191.0,55854.0,65132.0,53810.0,62776.0,42267.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average employment income ($),63727.0,60244.0,77295.0,54282.0,83015.0,64586.0,63163.0,73004.0,91016.0,64838.0,65887.0,78787.0,65508.0,72742.0,57609.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,"Median wages, salaries and commissions ($)",54134.0,55052.0,70916.0,48554.0,64859.0,55968.0,54284.0,63416.0,76771.0,53995.0,57813.0,67159.0,56616.0,65013.0,49805.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Total - Income statistics,31660.0,42630.0,100785.0,26145.0,2715.0,13375.0,20650.0,13025.0,479210.0,225120.0,11240.0,999470.0,520260.0,6765.0,26150.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median total income ($),56000.0,56800.0,73000.0,57600.0,81000.0,58000.0,61600.0,67000.0,88000.0,63200.0,61200.0,75000.0,62800.0,68500.0,52000.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Average total income ($),76200.0,68800.0,87500.0,65800.0,108900.0,76400.0,78400.0,87700.0,118500.0,79800.0,75000.0,98200.0,79200.0,83300.0,71000.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median after-tax income ($),50000.0,50000.0,61600.0,49200.0,67000.0,51200.0,52800.0,57200.0,72500.0,54400.0,52800.0,62800.0,54000.0,58000.0,46800.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median employment income ($),56800.0,55200.0,75500.0,55600.0,84000.0,59600.0,60400.0,68000.0,88000.0,62000.0,61200.0,75000.0,62800.0,70000.0,51200.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Average employment income ($),72900.0,64700.0,87000.0,62700.0,105500.0,74100.0,74800.0,83600.0,113500.0,76000.0,72400.0,94400.0,76000.0,81200.0,66400.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,"Median wages, salaries and commissions ($)",64000.0,58000.0,79500.0,56400.0,85000.0,62000.0,63600.0,71500.0,89000.0,65500.0,63600.0,78000.0,66500.0,74500.0,60800.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Total - Income statistics,30995.0,42003.0,99862.0,25591.0,2547.0,12905.0,20247.0,12604.0,477127.0,223517.0,10830.0,996115.0,517963.0,6564.0,25606.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median total income ($),54721.0,55887.0,72218.0,57062.0,74156.0,56330.0,60266.0,65370.0,87650.0,62548.0,59245.0,74707.0,62397.0,64589.0,50228.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Average total income ($),74326.0,67806.0,86392.0,64757.0,101567.0,74241.0,76302.0,81997.0,117718.0,78912.0,72372.0,97654.0,78707.0,79022.0,68311.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median after-tax income ($),49153.0,49234.0,60956.0,48727.0,63008.0,49306.0,51667.0,55682.0,72229.0,53964.0,51089.0,62594.0,53721.0,54700.0,45529.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median employment income ($),54743.0,54312.0,74726.0,54916.0,78215.0,58144.0,58648.0,65474.0,87650.0,61242.0,58430.0,74743.0,62376.0,65111.0,48878.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Average employment income ($),70822.0,63682.0,85990.0,61559.0,97923.0,71452.0,72641.0,78915.0,112669.0,75030.0,69650.0,93842.0,75495.0,76759.0,63385.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,"Median wages, salaries and commissions ($)",61698.0,56973.0,78799.0,55707.0,80845.0,60065.0,61828.0,69687.0,88629.0,64807.0,60626.0,77701.0,66032.0,71608.0,58967.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Total - Income statistics,32339.0,43266.0,101716.0,26711.0,2894.0,13862.0,21061.0,13460.0,481302.0,226735.0,11665.0,1002837.0,522567.0,6972.0,26706.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median total income ($),57279.0,57713.0,73782.0,58138.0,87844.0,59670.0,62934.0,68630.0,88350.0,63852.0,63155.0,75293.0,63203.0,72411.0,53772.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Average total income ($),78074.0,69794.0,88608.0,66843.0,116233.0,78559.0,80498.0,93403.0,119282.0,80688.0,77628.0,98746.0,79693.0,87578.0,73689.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median after-tax income ($),50847.0,50766.0,62244.0,49673.0,70992.0,53094.0,53933.0,58718.0,72771.0,54836.0,54511.0,63006.0,54279.0,61300.0,48071.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median employment income ($),58857.0,56088.0,76274.0,56284.0,89785.0,61056.0,62152.0,70526.0,88350.0,62758.0,63970.0,75257.0,63224.0,74889.0,53522.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Average employment income ($),74978.0,65718.0,88010.0,63841.0,113077.0,76748.0,76959.0,88285.0,114331.0,76970.0,75150.0,94958.0,76505.0,85641.0,69415.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,"Median wages, salaries and commissions ($)",66302.0,59027.0,80201.0,57093.0,89155.0,63935.0,65372.0,73313.0,89371.0,66193.0,66574.0,78299.0,66968.0,77392.0,62633.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Total - Income statistics,30395.0,59455.0,120990.0,50800.0,4715.0,17445.0,27595.0,17755.0,672380.0,222985.0,15185.0,1278620.0,606240.0,9430.0,29495.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median total income ($),40000.0,55600.0,59200.0,47600.0,50400.0,42000.0,46000.0,54400.0,69500.0,44000.0,51600.0,59200.0,48400.0,57600.0,40000.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Average total income ($),51300.0,62650.0,69800.0,54850.0,65200.0,54550.0,55350.0,63800.0,79700.0,54350.0,61850.0,69900.0,58850.0,66600.0,51750.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median after-tax income ($),38000.0,50000.0,52000.0,42800.0,45200.0,38800.0,41200.0,48400.0,59600.0,40000.0,46400.0,52000.0,43600.0,50400.0,37200.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median employment income ($),36800.0,50400.0,60400.0,42400.0,50400.0,42800.0,42800.0,53600.0,67000.0,40800.0,49200.0,57600.0,46400.0,55600.0,32800.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Average employment income ($),48880.0,55900.0,67800.0,48600.0,62850.0,53950.0,51450.0,60800.0,74100.0,51040.0,57400.0,65600.0,55250.0,62500.0,45920.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,"Median wages, salaries and commissions ($)",40000.0,52000.0,63600.0,43200.0,53200.0,45200.0,44800.0,55600.0,68500.0,42800.0,52000.0,59600.0,48400.0,57200.0,38400.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Total - Income statistics,29810.0,58435.0,119814.0,49932.0,4438.0,17042.0,26901.0,17283.0,669656.0,221473.0,14734.0,1275538.0,603912.0,9110.0,28910.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median total income ($),39218.0,55152.0,58601.0,47095.0,47569.0,40745.0,45104.0,53105.0,69213.0,43670.0,49522.0,59061.0,48202.0,55787.0,39417.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Average total income ($),50290.0,62051.0,69059.0,53905.0,61004.0,52798.0,54079.0,62435.0,79329.0,53906.0,60017.0,69690.0,58563.0,63932.0,50426.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median after-tax income ($),37120.0,49483.0,51572.0,42315.0,43000.0,37790.0,40450.0,47406.0,59402.0,39721.0,45259.0,51880.0,43439.0,49121.0,36577.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median employment income ($),35069.0,49504.0,59915.0,41748.0,46896.0,40722.0,41562.0,51604.0,66723.0,40344.0,46511.0,57458.0,46090.0,53563.0,30845.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Average employment income ($),47566.0,55216.0,67026.0,47647.0,58572.0,51770.0,50024.0,59323.0,73741.0,50612.0,55404.0,65382.0,54936.0,59852.0,44413.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,"Median wages, salaries and commissions ($)",38442.0,51112.0,63009.0,42442.0,50002.0,43122.0,43562.0,53950.0,68186.0,42376.0,49943.0,59442.0,48094.0,54898.0,36506.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Total - Income statistics,30991.0,60493.0,122177.0,51683.0,5009.0,17857.0,28307.0,18240.0,675115.0,224508.0,15650.0,1281710.0,608577.0,9762.0,30092.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median total income ($),40782.0,56048.0,59799.0,48105.0,53231.0,43255.0,46896.0,55695.0,69787.0,44330.0,53678.0,59339.0,48598.0,59413.0,40583.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Average total income ($),52310.0,63249.0,70541.0,55795.0,69396.0,56302.0,56621.0,65165.0,80071.0,54794.0,63683.0,70110.0,59137.0,69268.0,53074.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median after-tax income ($),38880.0,50517.0,52428.0,43285.0,47400.0,39810.0,41950.0,49394.0,59798.0,40279.0,47541.0,52120.0,43761.0,51679.0,37823.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median employment income ($),38531.0,51296.0,60885.0,43052.0,53904.0,44878.0,44038.0,55596.0,67277.0,41256.0,51889.0,57742.0,46710.0,57637.0,34755.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Average employment income ($),50194.0,56584.0,68574.0,49553.0,67128.0,56130.0,52876.0,62277.0,74459.0,51468.0,59396.0,65818.0,55564.0,65148.0,47427.0
Ontario,Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,"Median wages, salaries and commissions ($)",41558.0,52888.0,64191.0,43958.0,56398.0,47278.0,46038.0,57250.0,68814.0,43224.0,54057.0,59758.0,48706.0,59502.0,40294.0
Ontario,First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Total - Income statistics,182040.0,392515.0,572660.0,258290.0,11195.0,72755.0,183580.0,73875.0,1378560.0,1031295.0,107540.0,4495800.0,3117235.0,72290.0,159210.0
Ontario,First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Median total income ($),29600.0,39600.0,32400.0,41200.0,34800.0,30200.0,36400.0,38400.0,40400.0,35200.0,34000.0,36800.0,35600.0,38400.0,30400.0
Ontario,First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Average total income ($),43520.0,47080.0,49840.0,46080.0,54150.0,43880.0,46600.0,50680.0,59600.0,48680.0,43720.0,51300.0,47560.0,47800.0,43680.0
Ontario,First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Median after-tax income ($),28400.0,36400.0,30400.0,37200.0,32400.0,28600.0,33600.0,35200.0,36800.0,32800.0,31800.0,34000.0,32800.0,35200.0,28800.0
Ontario,First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Median employment income ($),23200.0,35200.0,34800.0,38000.0,29000.0,30000.0,34800.0,38400.0,39600.0,32800.0,32400.0,34800.0,33600.0,39600.0,24000.0
Ontario,First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Average employment income ($),42440.0,42320.0,51950.0,41920.0,53150.0,44520.0,44720.0,49280.0,58400.0,46960.0,41280.0,49240.0,45880.0,46760.0,41360.0
Ontario,First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,"Median wages, salaries and commissions ($)",29000.0,38400.0,42000.0,39200.0,34400.0,34400.0,38800.0,42400.0,46000.0,36000.0,36000.0,39600.0,37600.0,43600.0,32000.0
Ontario,First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Total - Income statistics,179572.0,390544.0,570962.0,256736.0,10785.0,71714.0,181837.0,72904.0,1374807.0,1028600.0,106093.0,4492379.0,3113581.0,70888.0,157377.0
Ontario,First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Median total income ($),29262.0,39358.0,32244.0,41031.0,33496.0,29756.0,36129.0,37683.0,40233.0,35104.0,33597.0,36722.0,35528.0,37883.0,30164.0
Ontario,First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Average total income ($),42937.0,46805.0,49465.0,45899.0,50993.0,43114.0,46115.0,49613.0,59132.0,48444.0,43247.0,51125.0,47439.0,47148.0,43163.0
Ontario,First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Median after-tax income ($),28172.0,36217.0,30229.0,37059.0,31373.0,28229.0,33376.0,34768.0,36667.0,32723.0,31535.0,33937.0,32747.0,34744.0,28602.0
